# ----------------------------------------
# All Web Site Data
# Drupal-Side Statistics with Chuck
# 20200201-20200229
# ----------------------------------------

Drupal-Side Stats (Content Group),Pageviews
agricola-and-paysonian-yearbooks?fbclid=IwAR2lkZPACYj6cB6xhiNqy8Ni8KiTZqVqlNpbS3sP1G8yAAF7G4FbH0QJZKo,1
agricola-and-paysonian-yearbooks?fbclid=IwAR39ZimVlGHczTp836JjthjvThXF9ZeVnz8RoXHCLTJPk6Z6BQXpCfN2-E8,1
almquist-green-lakes-collection,1
alumni-news-and-postscript,1
Alumni-News-and-PostScript,1
american-legion-post-342,1
anna-e-wilcox-collection,1
archives-holland-land-company&from=,1
baldwinsville-yearbook-collection?fbclid=IwAR1IaKCrPOHIB0fz9SUNcZ5WZOdHNH9xCX1FDXCnC9DKdo0iurql0vhnzqg,1
baldwinsville-yearbook-collection?fbclid=IwAR2iS50EA-T2sM2zdFRkX0Ye3Fg9anXLvNyO4QINyaybLrEowsApev23nOg,1
bard-college-radio-wxbc,1
belva-lockwood-manuscript-collection,1
benjamin-raymond-record-sales-1803-1818,1
brentwood-historical-documents,1
brentwood-pen-and-ink-drawings,1
Brockway-Motor-Trucks-Collection,1
buffalo-ku-klux-klan-membership-list?fbclid=IwAR3JeCZgUhd3eysVpvn5fW4gGUn576bNlXC0lDwT2h8wyCiSzjqsJpuHwHY,1
buffalo-ku-klux-klan-membership-list?fbclid=IwAR3rOwU4XFRJHVSfjg4KYngAxnruzcxqz2tFAF0pWZYKO2bLbkzRNfOCazw,1
canisius-college-buildings-history-and-maintenance,1
canisius-college-coaches-and-sports,1
canisius-college-presidents,1
capital-district-library-council,1
capital-district-library-council-albany-ny,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR00tkYbbtheUVgEhA9oJ0CO-xtS2gTDjBVFVWERYjO2rt5a3u5DHSYbPBQ,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR09vvNZQpBN-TZVaVkPbIQs5w_juTAbrX-OUaHbf63XA-t5yMvYUvB7-w4,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR0h0gDF-FrW5R-skhuyV87o6sxR5nvTNk6Nj8oTWIfkq-lTS7IJxjcb0s8,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR0iGIH1eTdP5q87138BEAPjAi9KZIVzFHyS5rSlaMXQfJovd505RfM_gK0,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR0Il-lMlIijtitufAjuEidD30gLlL5-KNOFgx6BeNOysKBfQWzkp3qEdPY,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR0OHNBkvGuglhzG3arCKd6Z2tzvkTDM8S9fL6j76dQ1TWALG_u67bJJ6Gg,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR14Ff4L-VE4esT1it_KDCq53TjMRs1zR-IFrK2gI8mHRSVsPAQ4UkiCypk,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR1P-lQkaex8_47J3VzdWiUxhtoEgRXRXC6cnQi5kWCg65FdoP5LYjcRNBk,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR1R14uzuabBgPB7aXBWEhuDeHe7w37qQjfcFIlzn_erNY6AoEW7L-Zg2iw,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR1zqouax2GoLlhn90PaFN98fpHihVHhQzjPViC-PzXhPrX5F74mbIMc6x4,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR26EN8z96JO3ia8mVR9Ut0w3H-suTxETN4emDbES2eMA7tng0SSU-NmJc0,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR2C2MuskoEGQSrqszMG8N-4bXhUJAFl3RU_DUise-PZpvK4K_2Hvo9OqBM,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR2Ks2yaozkfS5tTBDLrRvVz5G0cScLjiHnVe4pcFkRmf-Taq9TuO-eHpIo,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR2vAneHRc1SD_5TjJCoZbT5aNze9D-RScBpmiyeP0ehCc_ZC30HZx5At2o,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR3F_2ZtDgP1ikQzZQCANUd6ajhvTwf02wg7-l_-KTrzOYChAKB8ZMUBGAg,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR3GLXFBuR3eMGBfl_rT2x8lYRcD_g8CdiJ9pWCbUO8eg3dbNQxrGInv2PM,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR3IMQ9cD2_KpgXfLgvREsh3HALEajpkkv8pnkxpVpCqaR__08lo-99iA54,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR3l8ui9-mWMI5rUnmzN_PIvkh9zldo-rcJyoVh_Wdxjmk16kzazPJxM-Jw,1
capital-district-radio-and-television-broadcasting?fbclid=IwAR3rqtryDoZb_-tfsgA0MHVCDNoKRKVg74ZuPBD3gd0AN3v9KV1VRTvEuio,1
carrie-jones-family-collection,1
central-new-york-canal-collection,1
central-square-oral-history-collection,1
champlain-canal-collection?fbclid=IwAR3ejZMt-XhD0k7KahuOTjODzFmhGGE07hpN1A8RdQh4665uq-3wmi6E8ao,1
chautauqua-cattaraugus-library-system-lakewood-memorial-library,1
chemung-county-historical-society,1
childrens-miracle-network,1
cHV0bmFtLW&from=,1
Clark-Rice-Photography-Collection,1
clarke-family-correspondence,1
clarkson-ice-carnival-photographs,1
clarkson-miscellaneous-collection,1
Clinton-Community-College-Douglas-Library,1
collection_type/diaries?search_api_views_fulltext=charlotte+brown,1
collection_type/manuscripts,1
collection_type/photographs-correspondence,1
collection_type/photographs?search_api_views_fulltext=,1
"collection_type/photographs?search_api_views_fulltext=freeport,+n.y.",1
collection_type/photographs?search_api_views_fulltext=Kenwood,1
collection_type/yearbooks?search_api_views_fulltext=Beaver+river,1
collection_type/yearbooks/field_alpha_sort/C?page=1,1
collection_type/yearbooks/field_alpha_sort/E,1
collection_type/yearbooks/field_alpha_sort/H,1
collection_type/yearbooks/field_alpha_sort/I,1
collection_type/yearbooks/field_alpha_sort/N,1
collection_type/yearbooks/field_alpha_sort/O?search_api_views_fulltext=oceanside,1
collection_type/yearbooks/field_alpha_sort/S?search_api_views_fulltext=Silver+Creek+NY,1
collection_type/yearbooks/field_alpha_sort/T,1
collection_type/yearbooks/field_alpha_sort/W,1
collection_type/yearbooks/time_period/1890,1
college-saint-rose-archives-photograph-collection,1
colonie-new-york-cemetery-collection,1
columbia-green-community-college-library-media-services&from=,1
columbia-greene-community-college-library-media-services?fbclid=IwAR0QsFEKWCG71o_sSMxIby-eCmxXc-GWDQxHmWMurzUhTH984O5lW9jqMcU,1
columbia-greene-community-college-library-media-services?fbclid=IwAR0xD1VIIg_CI0Yv0dGCrX_ba0CwqaKRKeiHlwuzXYZp7JW65DZd09vgP_4,1
cornwall-memories-oral-history-collection,1
courthouses-rochester-new-york,1
crain-family-papers,1
crossroads-rockland-history-radio-program,1
crouse-health-medical-library,1
crystal-beach?fbclid=IwAR09Gr86MTS6TsoC6-Mtkl1gC9FINw3U86Y81aM-U2aQ913fBsyQCqhwIpE,1
crystal-beach?fbclid=IwAR0QOq3c_K9e_mbNXp-3ixypvykoc9O-388lINKqRRJGeca2y4DYjRWg03E,1
crystal-beach?fbclid=IwAR1ybm6d7AnEA_vcokJyMIU2JBtR1iWbSKc0K0wGHtcvVPJq3xOyotqyQQQ,1
crystal-beach.&from=,1
daemen-college-daemen-college-library,1
daniel-dumych-collection,1
darwin-d-martin-photograph-collection?fbclid=IwAR0SBc1ngKrDt8-vRKQ3MZFJXC1QCA1R3-AtUIWkadetZwfEydP0_MzKoxQ,1
darwin-d-martin-photograph-collection?fbclid=IwAR0SsGlcRDInhG4NMiKYnyy_WNl9fB8wvofsipVEcu-nPz7a0smP7MghbaI,1
darwin-d-martin-photograph-collection?fbclid=IwAR0z6zwNsF9R-96x2MuM7_ETtL5fK6W18kQrcp4bJFfKi21CLCEY4Ss1D8w,1
darwin-d-martin-photograph-collection?fbclid=IwAR1at_4uvaLqs_mute-R1itQrse5d5Zhc8XhO6hpx2Ktds92ZZ01-Gv8hF4,1
darwin-d-martin-photograph-collection?fbclid=IwAR1fHwm_PKHMDR1hgVgbieegonYM4I-zAyA7DCCAzx_cjwxhfysB6csvGI0,1
darwin-d-martin-photograph-collection?fbclid=IwAR2mZjr9i7Xn_7C8o4lEzKQvytpPmiG2ZV1oehz1QYcPfDo28s5bt79SkWE,1
darwin-d-martin-photograph-collection?fbclid=IwAR2Thp0vttkNHkFTQfJXAPFV0Zfr62Rm8AGbZEqM-WRxcHba-nywoxXFXjw,1
darwin-d-martin-photograph-collection?fbclid=IwAR3YaCB3DGXcnBVHHNFPx7-XuJUh-Y82x-AINlV7I5HNoY_qm37w7I2WVHg,1
dentistry-university-rochester,1
Donnan-Farm-Galway-NY,1
doughty-family,1
dr-austin-flint-collection,1
dunham-public-library-board-minutes,1
dutchess-community-college-dr-jerry-lee-archives&from=https://www.hrvh.org/,1
earlville-free-library,1
early-cooking-hudson-valley,1
edmonds-family-album,1
edward-m-ruttenber-collection,1
edwards-knox-central-school-yearbooks-collection?fbclid=IwAR0u0jsBpXnLPuPjEZgMY7Rp_-YvLdjkzMkG5BVEQ93hoD1QnFMrX_UWdkY,1
edwards-knox-central-school-yearbooks-collection?fbclid=IwAR0w564mLFDjMRRMoTz-jss40VjpWjcrY7UBZJk-y2dK-g07iWiCrAa6ViM,1
elie-shneour-collection,1
elizabeth-blackwell?fbclid=IwAR0obXpwnPtML2uKcfNaeSfA0tj2_EMn80LXrY9ufmwrd8EIRDL1Yuole6E,1
elizabeth-blackwell?fbclid=IwAR1lbOwBhcnxXgAgB68adZACOZLY0yN89_72EY9zcy1J38taU8aoDadgraQ,1
elizabeth-blackwell?fbclid=IwAR2_k1CTk6eh6RoGV02qVVUK4n-0i6uulUnOnoZjUpZfi-EBKmK7biWl-wU,1
elizabeth-blackwell?fbclid=IwAR2EB-6RZT4bL399Xxf2MHDkEBbllbzjBhk6vw6WhoGEIU4Nka9AhRVoiUM,1
elizabeth-blackwell?fbclid=IwAR2P-O6kKSds0Zt9Gf2AFDTvaHKzdc8I87fk1uEGiWHVs8cZsmoEuAoynko,1
elizabeth-blackwell?fbclid=IwAR3MHC-9-EXa9rjRtcOQ_kH8wKtn0xTe438pylCDes6pvH5FFhHs53-SWcg,1
elizabeth-blackwell?fbclid=IwAR3Usu0qsErG_AWJmPS81W7O5fzGTcUQW89vc5Ot50-3GVhb1j2Y3ihx6VI,1
ella-wheeler-glass-plate-negatives-collection,1
ellis-hospital-collection?fbclid=IwAR0TXlqTAutrlIKAPTYyTw4yNrqfOGTDiUL_CxOTl80vkVf0q4BIgctm8Us,1
ellis-hospital-collection?fbclid=IwAR1EpgKoq-D7DBEqeKNWxUwJH0x_UpdyuoUp40twxYD593Ob7VWluhXXGmk,1
ellis-hospital-collection?fbclid=IwAR1kZiN2wBsNxbDnxk84FW-V43jos9SgGa4OiIfAJFjvQVFmpoA1xB95VJI,1
ellis-hospital-collection?fbclid=IwAR1mRqnQWdTgR9dINFPw2iEG_MMeGwS6TSTaNBLT8TrHJ5l-M3NsJrxIago,1
ellis-hospital-collection?fbclid=IwAR259rAKQPdpaKJP20KxD_jBdx2Zut9A-CzrpF7iLJ4_XLUQ1ki2hW-OaJw,1
ellis-hospital-collection?fbclid=IwAR2e3vQheqyYVxYGzIKryUOnzNxgruIxAuogQznmi7xcPv3QEjjCRJRRJDI,1
ellis-hospital-collection?fbclid=IwAR2ss7CL6tK610mZENvxudUqWNojmEEU8AXr_zSTiY1QCYCiSvZsoEEKpR8,1
ellis-hospital-collection?fbclid=IwAR2ZHKttqBwDcjCgAjSqMMZygdItuwRmtKqEAXIuh6c7vktVJ--NMAvv7Gs,1
ellis-hospital-collection?fbclid=IwAR3HpL_5GMreew1Dao6eGrv80RsIpO9ehepWvZXO7kQLTdfnPmt7-h4_FvA,1
ellis-hospital-collection?fbclid=IwAR3k7mMeMLHurMzCFKqNDa1vCcc0UcaM8cB93NmgkFK33hu6z-eu21o6FMY,1
endicott-area-photographs-postcards,1
episcopal-diocese-central-new-york,1
Farmingdale-State-College-Thomas-D-Greenley-Library-&from=,1
farmingdale-state-college-thomas-d-greenley-library?fbclid=IwAR3Is6gqTS2-rCR3mRYCdvRLY-kc36rw8VzXWrB_wji90kWq-kn0sEu1wE8,1
fayetteville-free-library-postcard-collection,1
ferris-meigs-logging-photograph-collection,1
field_alpha_sort/A/nyh_topic/people,1
field_alpha_sort/A/nyh_topic/people?search_api_views_fulltext=vanderbilt,1
field_alpha_sort/B?search_api_views_fulltext=Baldwin,1
field_alpha_sort/B?search_api_views_fulltext=ballston+spa,1
field_alpha_sort/B?search_api_views_fulltext=Bayview+Avenue+Elementary+School,1
field_alpha_sort/B?search_api_views_fulltext=bellmore,1
field_alpha_sort/B?search_api_views_fulltext=Bellmore,1
field_alpha_sort/B?search_api_views_fulltext=Brooklyn+,1
field_alpha_sort/B?search_api_views_fulltext=buffalo,1
field_alpha_sort/B?search_api_views_fulltext=buffalo&page=1,1
field_alpha_sort/B?search_api_views_fulltext=cattaraugus+county,1
field_alpha_sort/B?search_api_views_fulltext=Morse,1
field_alpha_sort/B?search_api_views_fulltext=Western+New+York+Index,1
field_alpha_sort/B/nyh_topic/recreation-sports,1
field_alpha_sort/B/nyh_topic/recreation-sports?search_api_views_fulltext=beach,1
field_alpha_sort/B/nyh_topic/recreation-sports?search_api_views_fulltext=beaches,1
field_alpha_sort/C?search_api_views_fulltext=canisius+college,1
field_alpha_sort/C?search_api_views_fulltext=chautauqua+county,1
field_alpha_sort/C?search_api_views_fulltext=city+directories,1
field_alpha_sort/C?search_api_views_fulltext=Clifton+fine,1
field_alpha_sort/C/nyh_topic/education,1
field_alpha_sort/C/nyh_topic/education?page=1,1
field_alpha_sort/C/nyh_topic/environment-nature,1
field_alpha_sort/C/nyh_topic/military-war?page=2,1
field_alpha_sort/C/nyh_topic/people,1
field_alpha_sort/C/nyh_topic/people/nyh_topic/daily-life,1
field_alpha_sort/C/nyh_topic/transportation,1
field_alpha_sort/D?page=1,1
field_alpha_sort/D/nyh_topic/architecture,1
field_alpha_sort/E?page=3,1
field_alpha_sort/E?search_api_views_fulltext=Ellenburg+high+school,1
field_alpha_sort/F?page=1,1
field_alpha_sort/F?page=3,1
field_alpha_sort/F?search_api_views_fulltext=fires,1
field_alpha_sort/F?search_api_views_fulltext=fulton,1
field_alpha_sort/F?search_api_views_fulltext=Fulton+High+Scjool,1
field_alpha_sort/F?search_api_views_fulltext=G+Ray+Bodley,1
field_alpha_sort/G?search_api_views_fulltext=GAR,1
field_alpha_sort/G?search_api_views_fulltext=glen+cove+library,1
field_alpha_sort/G?search_api_views_fulltext=greene+county+,1
field_alpha_sort/G?search_api_views_fulltext=Guilderland+,1
field_alpha_sort/G?search_api_views_fulltext=hempstead,1
field_alpha_sort/G/nyh_topic/geography-maps,1
field_alpha_sort/H?page=10,1
field_alpha_sort/H?page=13,1
field_alpha_sort/H?page=14,1
field_alpha_sort/H?search_api_views_fulltext=centerport,1
field_alpha_sort/H?search_api_views_fulltext=hicksville+ny,1
field_alpha_sort/H?search_api_views_fulltext=holland+land,1
field_alpha_sort/H?search_api_views_fulltext=Hudson,1
field_alpha_sort/H?search_api_views_fulltext=Hudson&page=1,1
field_alpha_sort/H?search_api_views_fulltext=Hudson+Area+Library,1
field_alpha_sort/H?search_api_views_fulltext=Hudson+Area+Library+Directories,1
field_alpha_sort/H/nyh_topic/architecture,1
field_alpha_sort/H/nyh_topic/architecture?page=1,1
field_alpha_sort/H/nyh_topic/architecture?page=2,1
field_alpha_sort/H/nyh_topic/architecture?page=3,1
field_alpha_sort/H/nyh_topic/architecture?page=4,1
field_alpha_sort/H/nyh_topic/work-labor,1
field_alpha_sort/J?page=4,1
field_alpha_sort/J?page=5,1
field_alpha_sort/K?search_api_views_fulltext=Kopek,1
field_alpha_sort/K?search_api_views_fulltext=Koweek,1
"field_alpha_sort/L?search_api_views_fulltext=""long+beach""",1
field_alpha_sort/L?search_api_views_fulltext=Bridge+,1
field_alpha_sort/L?search_api_views_fulltext=Liverpool,1
field_alpha_sort/L?search_api_views_fulltext=Lockport+,1
field_alpha_sort/L?search_api_views_fulltext=Nycrr+tressel+,1
field_alpha_sort/L?search_api_views_fulltext=saratoga,1
field_alpha_sort/L/nyh_topic/transportation,1
field_alpha_sort/M?search_api_views_fulltext=FIRE&=Go,1
field_alpha_sort/M?search_api_views_fulltext=gordon+muck,1
field_alpha_sort/M?search_api_views_fulltext=Moon,1
field_alpha_sort/M/nyh_topic/military-war,1
field_alpha_sort/M/nyh_topic/philosophy-religion,1
field_alpha_sort/N?page=1,1
field_alpha_sort/N?page=10,1
field_alpha_sort/N?page=2,1
field_alpha_sort/N?page=4,1
field_alpha_sort/N?page=6,1
field_alpha_sort/N?page=8,1
field_alpha_sort/N?page=9,1
field_alpha_sort/N?search_api_views_fulltext=new+york+american,1
field_alpha_sort/N?search_api_views_fulltext=new+york+spectator,1
field_alpha_sort/N?search_api_views_fulltext=nyack,1
field_alpha_sort/N?search_api_views_fulltext=potsdam+normal+school,1
field_alpha_sort/O?search_api_views_fulltext=oceanside,1
field_alpha_sort/O?search_api_views_fulltext=oneonta,1
field_alpha_sort/O?search_api_views_fulltext=owens,1
field_alpha_sort/O/collection_type/yearbooks,1
field_alpha_sort/P?search_api_views_fulltext=grocery,1
field_alpha_sort/P?search_api_views_fulltext=Paysonian,1
field_alpha_sort/P?search_api_views_fulltext=poughkeepsie,1
field_alpha_sort/P?search_api_views_fulltext=Rv.pierce,1
field_alpha_sort/P?search_api_views_fulltext=Suny+canton,1
field_alpha_sort/P?search_api_views_fulltext=Yearbooks,1
field_alpha_sort/P/collection_type/yearbooks,1
"field_alpha_sort/R?search_api_views_fulltext=red+hook,+ny+",1
field_alpha_sort/R?search_api_views_fulltext=Reed+map,1
field_alpha_sort/R?search_api_views_fulltext=Rochester,1
field_alpha_sort/R/nyh_topic/business-industry,1
field_alpha_sort/R/nyh_topic/business-industry?search_api_views_fulltext=thatcher&=Go,1
field_alpha_sort/R/nyh_topic/military-war,1
field_alpha_sort/S?page=13,1
field_alpha_sort/S?search_api_views_fulltext=Ge+plot,1
field_alpha_sort/S?search_api_views_fulltext=Herkimer,1
field_alpha_sort/S?search_api_views_fulltext=Little+Falls+New+York,1
field_alpha_sort/S?search_api_views_fulltext=most+people+opposed+woman+suffrage,1
field_alpha_sort/S?search_api_views_fulltext=most+people+opposed+women's+suffrage,1
field_alpha_sort/S?search_api_views_fulltext=most+women+opposed+suffrage,1
field_alpha_sort/S?search_api_views_fulltext=ogdensburg,1
field_alpha_sort/S?search_api_views_fulltext=ogdensburg+free+academy,1
field_alpha_sort/S?search_api_views_fulltext=sacandaga+valley,1
field_alpha_sort/S?search_api_views_fulltext=Salisbury,1
field_alpha_sort/S?search_api_views_fulltext=Saratoga+springs,1
field_alpha_sort/S?search_api_views_fulltext=Staatsburg,1
"field_alpha_sort/S?search_api_views_fulltext=Stratford,+NY",1
field_alpha_sort/S?search_api_views_fulltext=syracuse,1
field_alpha_sort/S/nyh_topic/education?page=5,1
field_alpha_sort/S/nyh_topic/people,1
field_alpha_sort/V?page=1,1
field_alpha_sort/V?page=2,1
field_alpha_sort/V?search_api_views_fulltext=Vail,1
field_alpha_sort/W?page=9,1
field_alpha_sort/W?search_api_views_fulltext=saratoga,1
field_alpha_sort/W?search_api_views_fulltext=warwick,1
field_alpha_sort/W?search_api_views_fulltext=Watertown+high+school,1
field_alpha_sort/W?search_api_views_fulltext=white+plains,1
field_alpha_sort/Y?search_api_views_fulltext=Plattsburgh+,1
fiske-boyd-collection,1
flcc-charles-g-meder-library-digital-image-collection,1
fletcher-steele-nursery-orders,1
frank-estabrook-collection?fbclid=IwAR1z39FtYC2Grj13wvf6oUO9M3gLLORzknVRdaknc0jxuy0E6GN6jsVUfZk,1
frank-estabrook-collection?fbclid=IwAR33RwOTbY3TDp01h59YL8kk8cDrL7X2W7ga5_p1C3MPIz5WMIK5_q8cQsI,1
frederick-douglass-paper?fbclid=IwAR1qVzjUoRECh9CJ83yQ1J7mMvT_2UaLDMg0HLNXPE31GR6M861ysL0TBuo,1
frederick-douglass-paper?fbclid=IwAR1y7YZMaVTvNCPEY8RBxUKTJ9IrV-XRC990fgyzy2U7hGrPU6hVltmPILM,1
frederick-douglass-paper?fbclid=IwAR34jJh1DJLxLGdW6Qo-CbAfevWYN4ygk_rZHzEjcxn3BJ-V_eBDZf7JFyM,1
frederick-douglass-paper?fbclid=IwAR3n09PwRBYk3aCfwjUz2UR_2kc2ddbST28BA0ODfCAMFLFeRE2i--DXf3A,1
frederick-lawrence-pomeroy-collection,1
general-collection,1
george-marshall-family-photograph-collection,1
george-springsteen-photograph-collection,1
george-whitfield-butts-photograph-collection,1
gill-room-postcard-collection-greenwich-ny,1
glass-workers-oral-histories,1
Glen-Cove-Library,1
"gloversville-public-library&xid=25657,15700023,15700043,15700186,15700191,15700259,15700271&usg=ALkJrhhTvgsUH-6BywWFcvdluql4mPaUtg",1
grace-cogswell-photograph-collection,1
greater-oneonta-historical-society,1
groundbreaking-health-sciences-library,1
half-hollow-hills-historic-melville?fbclid=IwAR0bQEleQ_kPw8vJhbyYCf8qspcPua2KzDGeXf_sm44kJuEml9sG59ap02s,1
half-hollow-hills-historic-melville?fbclid=IwAR3GvvE8DDThrt6DKkztYFTNhtxGGQaIERJ8WijObdiMM2zyTDyf6DuazNs,1
half-hollow-hills-library-history,1
halleran-family-collection,1
henrietta-public-library,1
hepburn-library-colton,1
heritage-awards,1
hermon-dekalb-central-school-yearbooks-collection?fbclid=IwAR0g43I6nw5r6wOv5EwG8FffDwwcCytUFeoaH1HFGnRAufMroROs6yf3vnI,1
hermon-dekalb-central-school-yearbooks-collection?fbclid=IwAR2j2LixshbbIc_ZFAKQt4wo4fpn2B8aNU3CTT-bAgptXXMlpMB2drHQV4g,1
hermon-dekalb-central-school-yearbooks-collection?fbclid=IwAR3WEmjiIjZw2gQzQ3hxaJHeRAmg4GNHPGN6zYNTthpHLOT8B-jgCLr-W0U,1
high-falls-club-photograph-collection,1
hilbert-college-mcgrath-library,1
historic-paintings-James-prendergast-library,1
history-black-community-syracuse?fbclid=IwAR17Na7QMQKmjU65_NWfFLcB_6B6cgN3e3w9bdIwQ2FtbEpiBtJwSQFH8v0,1
history-black-community-syracuse?fbclid=IwAR3fdGxdY32UTamczwUTkERtW2wwWGpBY-ZMa-gA4Ysf11XOtPH2uHhbBxw,1
history-black-community-syracusecdm16694.contentdm.oclc.org/digital/collection/p16694coll6/search/searchterm/A History of the Black Community of Syracuse/field/relatig/mode/exact/conn/and?fbclid=IwAR2sjWDy9E7Pzf6kQ8CxpDW9ETjETl9aMTlf4rZeF5POvNWYo8wSBscSyOw&from=https://l.facebook.com/,1
holland-patent-free-library,1
holy-trinity-seminary,1
hudson-river-voyage-c1937-39,1
huntington-scrapbook,1
ilion-free-public-library?fbclid=IwAR39_aEclvO5Zwxlcy-96YEzvOlXuAZBtLnjKi97EJHdJUuqqBzGSwhGv80,1
ilion-urban-renewal-collection?fbclid=IwAR0ic3_FNr3w98xwFt64Y3xzSNGiwnp7eAMsR6i1x4Iq9925XTrwTIrs2_U,1
ilion-urban-renewal-collection?fbclid=IwAR20CsxCYsAlV623uc11mS84h8PpP6N0Snaba7UZUBjSjk7TCzpsYKrHCI4,1
Ithaca-Tax-Assessment-Photographs,1
ithaca-tax-assessment-photographs?fbclid=IwAR1g0f97d0ef5i5VrtvbCeozQXjys5tOIZzo_G360dcybf4ecF-zNzkr8og,1
ithaca-tax-assessment-photographs?fbclid=IwAR2fFlzun_pVV5C0pSFej0juED08HQZGOHsdAw61cwW9dvnmN0MEkN27Dl8,1
ithaca-tax-assessment-photographs?fbclid=IwAR2UyCjUUBvz8i2sKOj9Su6jmQJH6vUqcqSzeVhHh4nYEe_WZPg6ayd_K6k,1
ithaca-tax-assessment-photographs?fbclid=IwAR2xseJDwh4PffpmIjt3QQkOSf_1jq9BDWB8oaYLzMjhj69g0N-VCr6VE1Y,1
ithaca-tax-assessment-photographs?fbclid=IwAR3sCR60Sfjw-_yL2GPskEwyUMSV0PMeVIWD1oCP9l4kwrYPiU9s93lN5Ew,1
jackson-health-resort-collection,1
james-e-horton-collection,1
jesswin-camp-photograph-collection,1
john-b-jervis-drawings,1
john-s-apperson-jr-paul-schaefer-collections&from=,1
john-s-apperson-jr-paul-schaefer-collections&from=https://en.wikipedia.org/,1
jones-collection,1
joseph-jacques-ramee-architectural-plans-union-college,1
julia-lawrence-hasbrouck-collection,1
justus-f-mueller-phd-papers?fbclid=IwAR16i4sxCpRQI8jNNgPK8Oagc4bHoZefyYvlpDAdXxYksdX0eYw9_8SfBV4,1
kathleen-oser-collection,1
kay-flickinger-dockstader-papers-1910-1995?fbclid=IwAR1NaVZZNQ6Z5mA9oevIR5L__c9qPHLQWMx7LPHpNwblrCeAPCLc-7Abnzk,1
kay-flickinger-dockstader-papers-1910-1995?fbclid=IwAR2cXNWwHFZsO-4W3MuinHdREQNhaTG7DgFgAy0JXh2uGIatgHE-skODNVM,1
kay-flickinger-dockstader-papers-1910-1995?fbclid=IwAR3VCDVbCgqnd6VgedPaOIQfAPElQkCtFLVGni1z7RwsPpiur0yn7hYvdKg,1
keene-valley-library,1
keitha-kellogg-petersen,1
knight-collection,1
lafayette-public-library,1
leah-catharine-deyo-jessup-collection,1
library-association-rockland-county-pearl-river-library,1
library-association-rockland-county-suffern-free-library,1
library-association-rockland-county-tomkins-cove-public-library,1
library-association-rockland-county-valley-cottage-library,1
library-association-rockland-county-west-nyack-library,1
library-history,1
lisbon-central-school-yearbooks?fbclid=IwAR0bshD4uUWWFftRRixcp2-mT7DDQoIbRe39Put76Be-9HRXdceDuHkOT0g,1
lisbon-central-school-yearbooks?fbclid=IwAR0tkrixgB7gfb7JY0JLpyvHCIH5LVgSyXw306QXy4jUK9PFf7mS4o_40CQ,1
long-beach-bridge-construction-photographs,1
long-beach-public-schools,1
long-island-maritime-museum,1
mag-events,1
mag-publications,1
map-collection,1
maria-college-digital-collection,1
mary-anne-thorne-chadeayne-collection,1
mason-malone-collection,1
massena-central-school-yearbooks-collection?fbclid=IwAR0MSFPyxema81o2gLUYGs4eWi-jyaZWuV2LHNdPqmo0Y2VDlgsRMI_viTw,1
massena-central-school-yearbooks-collection?fbclid=IwAR3pBVu0EnDwpbEdaeBYzczsu9iMEkFSQuQANRNkxoigcenYHSjnq_yH8vQ,1
materials-related-gallerys-1913-inaugural-year,1
maurice-leyden-collection,1
maverick-festival-collection,1
maybrook-switching-terminal-collection?fbclid=IwAR01XeKfNzg7fqysI7SYwn4N4qy0WePlSwNAkPCY-miNyu_1xRqxt_5Laek,1
maybrook-switching-terminal-collection?fbclid=IwAR0bnK_ElFrrmK-kSVy7eTYJla_UoSynXmsyvJ5YpQnFXtaIrK107ooA36M,1
maybrook-switching-terminal-collection?fbclid=IwAR0PSumhLn_5dJtIvsCw0pZED5k2pE3nxHmFExFebIyNZs0f-BB3KMuogWE,1
maybrook-switching-terminal-collection?fbclid=IwAR1bGSDQL412rLaBEHgZGq-n-eSBHDbRMQuMK7Zf7q22xHttOKhiH6U2P2g,1
maybrook-switching-terminal-collection?fbclid=IwAR1OZA3aog7BCOuIj2ykWiKdvCEXhCpDzy9-eAnlIBeYglc0PYXZOyTf25M,1
maybrook-switching-terminal-collection?fbclid=IwAR27lvOfpsPurfGzc0-Ipgh6NUvk4DGj-06Ky5AJYz95oekxSLTimSIzo_Y,1
maybrook-switching-terminal-collection?fbclid=IwAR2cXJOLOOW8JgStyphNeaeAgWp1DqHAxJ-aKjFb3_H_MyAZwyW5LukFu7A,1
